"Funding","Accommodation","Distance","FinLit","StudyHrs","Outings","Spending"
0,1,"Close","Moderate","Low","Moderate",1200
0,1,"Close","Moderate","Low","Moderate",2104.32
0,1,"Close","Moderate","Low","Moderate",4698.69
0,1,"Close","Moderate","Low","Moderate",1324.15
0,1,"Close","Moderate","Low","Moderate",3917.03
0,1,"Close","Moderate","Low","Moderate",2481.13
0,1,"Close","Moderate","Low","Moderate",1200
1,1,"Close","Moderate","Low","Moderate",2104.23
1,1,"Close","Moderate","Low","Moderate",1200
1,1,"Close","Moderate","Low","Moderate",6517.1
1,1,"Close","Moderate","Low","Moderate",3812.53
1,1,"Close","Moderate","Low","Moderate",3636.14
1,1,"Close","Moderate","Low","Moderate",3423.84
1,1,"Close","Moderate","Low","Moderate",3800.27
1,1,"Close","Moderate","Low","Moderate",2919
1,1,"Close","Moderate","Low","Moderate",2750.02
1,1,"Close","Moderate","Low","Moderate",1938.48
1,1,"Close","Moderate","Low","Moderate",3105.45
1,1,"Close","Moderate","Low","Moderate",3230.38
1,1,"Close","Moderate","Low","Moderate",1816.77
1,1,"Close","Moderate","Low","Moderate",3639.1
1,1,"Close","Moderate","Low","Moderate",1207.72
0,2,"Close","Moderate","Low","Moderate",4151.63
0,2,"Close","Moderate","Low","Moderate",3641.54
0,2,"Close","Moderate","Low","Moderate",5248.14
0,2,"Close","Moderate","Low","Moderate",3759.25
0,2,"Close","Moderate","Low","Moderate",4627.24
0,2,"Close","Moderate","Low","Moderate",6126.59
0,2,"Close","Moderate","Low","Moderate",4287.99
0,2,"Close","Moderate","Low","Moderate",5175.76
0,2,"Close","Moderate","Low","Moderate",3187.24
0,2,"Close","Moderate","Low","Moderate",2854.99
0,2,"Close","Moderate","Low","Moderate",3276.66
0,2,"Close","Moderate","Low","Moderate",2212.02
0,2,"Close","Moderate","Low","Moderate",4040.36
0,2,"Close","Moderate","Low","Moderate",4164.66
0,2,"Close","Moderate","Low","Moderate",2099.26
1,2,"Close","Moderate","Low","Moderate",4162.8
1,2,"Close","Moderate","Low","Moderate",4907.43
1,2,"Close","Moderate","Low","Moderate",3277.63
1,2,"Close","Moderate","Low","Moderate",2519.36
1,2,"Close","Moderate","Low","Moderate",4435.02
1,2,"Close","Moderate","Low","Moderate",2009.95
1,2,"Close","Moderate","Low","Moderate",6294.87
1,2,"Close","Moderate","Low","Moderate",4041.99
1,2,"Close","Moderate","Low","Moderate",2573.36
1,2,"Close","Moderate","Low","Moderate",3502.75
1,2,"Close","Moderate","Low","Moderate",5471.83
1,2,"Close","Moderate","Low","Moderate",3767.37
1,2,"Close","Moderate","Low","Moderate",4091.42
1,2,"Close","Moderate","Low","Moderate",5244.45
1,2,"Close","Moderate","Low","Moderate",5788.22
0,3,"Close","Moderate","Low","Moderate",5423.36
0,3,"Close","Moderate","Low","Moderate",6953.39
0,3,"Close","Moderate","Low","Moderate",6035.06
0,3,"Close","Moderate","Low","Moderate",6467.61
0,3,"Close","Moderate","Low","Moderate",6611.01
0,3,"Close","Moderate","Low","Moderate",6898.02
0,3,"Close","Moderate","Low","Moderate",6445.08
0,3,"Close","Moderate","Low","Moderate",5468.87
0,3,"Close","Moderate","Low","Moderate",6654.97
0,3,"Close","Moderate","Low","Moderate",6411.96
0,3,"Close","Moderate","Low","Moderate",6768.68
0,3,"Close","Moderate","Low","Moderate",5604.7
0,3,"Close","Moderate","Low","Moderate",6586.83
0,3,"Close","Moderate","Low","Moderate",5585.32
0,3,"Close","Moderate","Low","Moderate",6458.11
1,3,"Close","Moderate","Low","Moderate",5188.97
1,3,"Close","Moderate","Low","Moderate",9726.96
1,3,"Close","Moderate","Low","Moderate",6850.03
1,3,"Close","Moderate","Low","Moderate",6425.48
1,3,"Close","Moderate","Low","Moderate",4538.49
1,3,"Close","Moderate","Low","Moderate",6459.26
1,3,"Close","Moderate","Low","Moderate",6955.34
1,3,"Close","Moderate","Low","Moderate",7059.38
1,3,"Close","Moderate","Low","Moderate",6459.72
1,3,"Close","Moderate","Low","Moderate",6389.82
1,3,"Close","Moderate","Low","Moderate",7279.47
1,3,"Close","Moderate","Low","Moderate",8035.95
1,3,"Close","Moderate","Low","Moderate",5541.56
1,3,"Close","Moderate","Low","Moderate",6260.88
1,3,"Close","Moderate","Low","Moderate",4961.18
0,1,"Far","Moderate","Low","Moderate",2810.7
0,1,"Far","Moderate","Low","Moderate",1674.8
0,1,"Far","Moderate","Low","Moderate",2506.17
0,1,"Far","Moderate","Low","Moderate",5345.62
0,1,"Far","Moderate","Low","Moderate",5068.11
0,1,"Far","Moderate","Low","Moderate",2775.07
0,1,"Far","Moderate","Low","Moderate",3969.24
0,1,"Far","Moderate","Low","Moderate",3971.18
0,1,"Far","Moderate","Low","Moderate",7076.36
0,1,"Far","Moderate","Low","Moderate",1533.14
0,1,"Far","Moderate","Low","Moderate",3109.75
0,1,"Far","Moderate","Low","Moderate",4003.68
0,1,"Far","Moderate","Low","Moderate",2311.08
0,1,"Far","Moderate","Low","Moderate",3542.86
0,1,"Far","Moderate","Low","Moderate",1999.08
1,1,"Far","Moderate","Low","Moderate",3798.78
1,1,"Far","Moderate","Low","Moderate",5725.93
1,1,"Far","Moderate","Low","Moderate",4091.62
1,1,"Far","Moderate","Low","Moderate",4218.8
1,1,"Far","Moderate","Low","Moderate",3954.16
1,1,"Far","Moderate","Low","Moderate",2528.58
1,1,"Far","Moderate","Low","Moderate",1200
1,1,"Far","Moderate","Low","Moderate",4658.83
1,1,"Far","Moderate","Low","Moderate",2525.75
1,1,"Far","Moderate","Low","Moderate",1200
1,1,"Far","Moderate","Low","Moderate",3786.54
1,1,"Far","Moderate","Low","Moderate",2325.42
1,1,"Far","Moderate","Low","Moderate",4125.28
1,1,"Far","Moderate","Low","Moderate",3532.01
1,1,"Far","Moderate","Low","Moderate",4269.63
0,2,"Far","Moderate","Low","Moderate",6086.1
0,2,"Far","Moderate","Low","Moderate",2792.52
0,2,"Far","Moderate","Low","Moderate",5583.73
0,2,"Far","Moderate","Low","Moderate",4230.5
0,2,"Far","Moderate","Low","Moderate",3408.65
0,2,"Far","Moderate","Low","Moderate",3362.29
0,2,"Far","Moderate","Low","Moderate",3587.77
0,2,"Far","Moderate","Low","Moderate",3415.63
0,2,"Far","Moderate","Low","Moderate",2281.29
0,2,"Far","Moderate","Low","Moderate",3481.79
0,2,"Far","Moderate","Low","Moderate",5227.11
0,2,"Far","Moderate","Low","Moderate",3885.79
0,2,"Far","Moderate","Low","Moderate",3192.18
0,2,"Far","Moderate","Low","Moderate",5194.05
0,2,"Far","Moderate","Low","Moderate",2953.55
1,2,"Far","Moderate","Low","Moderate",3776.61
1,2,"Far","Moderate","Low","Moderate",5357.75
1,2,"Far","Moderate","Low","Moderate",4094.1
1,2,"Far","Moderate","Low","Moderate",5090.06
1,2,"Far","Moderate","Low","Moderate",3074.95
1,2,"Far","Moderate","Low","Moderate",3900.58
1,2,"Far","Moderate","Low","Moderate",6570.49
1,2,"Far","Moderate","Low","Moderate",4723.71
1,2,"Far","Moderate","Low","Moderate",6311.41
1,2,"Far","Moderate","Low","Moderate",3237.06
1,2,"Far","Moderate","Low","Moderate",3355.26
1,2,"Far","Moderate","Low","Moderate",4825.99
1,2,"Far","Moderate","Low","Moderate",6390.94
1,2,"Far","Moderate","Low","Moderate",3516.8
1,2,"Far","Moderate","Low","Moderate",4025.13
0,3,"Far","Moderate","Low","Moderate",8151.44
0,3,"Far","Moderate","Low","Moderate",7616.11
0,3,"Far","Moderate","Low","Moderate",6462
0,3,"Far","Moderate","Low","Moderate",6605.88
0,3,"Far","Moderate","Low","Moderate",8006.63
0,3,"Far","Moderate","Low","Moderate",9811.36
0,3,"Far","Moderate","Low","Moderate",6951.94
0,3,"Far","Moderate","Low","Moderate",7655.02
0,3,"Far","Moderate","Low","Moderate",7034.73
0,3,"Far","Moderate","Low","Moderate",7620.48
0,3,"Far","Moderate","Low","Moderate",7757.67
0,3,"Far","Moderate","Low","Moderate",6986.36
0,3,"Far","Moderate","Low","Moderate",7428.49
0,3,"Far","Moderate","Low","Moderate",7660.58
0,3,"Far","Moderate","Low","Moderate",9027.77
1,3,"Far","Moderate","Low","Moderate",9188.16
1,3,"Far","Moderate","Low","Moderate",4544.95
1,3,"Far","Moderate","Low","Moderate",6318.56
1,3,"Far","Moderate","Low","Moderate",11476.3
1,3,"Far","Moderate","Low","Moderate",8675.36
1,3,"Far","Moderate","Low","Moderate",4242.79
1,3,"Far","Moderate","Low","Moderate",7817.12
1,3,"Far","Moderate","Low","Moderate",6939.75
1,3,"Far","Moderate","Low","Moderate",9631.22
1,3,"Far","Moderate","Low","Moderate",6332.11
1,3,"Far","Moderate","Low","Moderate",6631.04
1,3,"Far","Moderate","Low","Moderate",9879.77
1,3,"Far","Moderate","Low","Moderate",6214.13
1,3,"Far","Moderate","Low","Moderate",6409.69
1,3,"Far","Moderate","Low","Moderate",5482.88
0,1,"Close","High","Low","Moderate",1200
0,1,"Close","High","Low","Moderate",1200
0,1,"Close","High","Low","Moderate",3136.59
0,1,"Close","High","Low","Moderate",1608.94
0,1,"Close","High","Low","Moderate",4106.16
0,1,"Close","High","Low","Moderate",1722.7
0,1,"Close","High","Low","Moderate",2468.77
0,1,"Close","High","Low","Moderate",1200
0,1,"Close","High","Low","Moderate",3156.26
0,1,"Close","High","Low","Moderate",5009.28
0,1,"Close","High","Low","Moderate",2853.71
0,1,"Close","High","Low","Moderate",3712.97
0,1,"Close","High","Low","Moderate",2327.25
0,1,"Close","High","Low","Moderate",2402.39
0,1,"Close","High","Low","Moderate",1200
1,1,"Close","High","Low","Moderate",1322.39
1,1,"Close","High","Low","Moderate",1200
1,1,"Close","High","Low","Moderate",1379.6
1,1,"Close","High","Low","Moderate",3922.47
1,1,"Close","High","Low","Moderate",3761.2
1,1,"Close","High","Low","Moderate",3228.18
1,1,"Close","High","Low","Moderate",3171.17
1,1,"Close","High","Low","Moderate",3032.72
1,1,"Close","High","Low","Moderate",1538.27
1,1,"Close","High","Low","Moderate",1877.92
1,1,"Close","High","Low","Moderate",3896.45
1,1,"Close","High","Low","Moderate",2380.44
1,1,"Close","High","Low","Moderate",3269.74
1,1,"Close","High","Low","Moderate",2062.64
1,1,"Close","High","Low","Moderate",1200
0,2,"Close","High","Low","Moderate",4996.92
0,2,"Close","High","Low","Moderate",3087.09
0,2,"Close","High","Low","Moderate",2813.33
0,2,"Close","High","Low","Moderate",3944.58
0,2,"Close","High","Low","Moderate",6731.8
0,2,"Close","High","Low","Moderate",3305.94
0,2,"Close","High","Low","Moderate",5592.52
0,2,"Close","High","Low","Moderate",4664.19
0,2,"Close","High","Low","Moderate",2412.14
0,2,"Close","High","Low","Moderate",4303.97
0,2,"Close","High","Low","Moderate",3520.13
0,2,"Close","High","Low","Moderate",4636.73
0,2,"Close","High","Low","Moderate",4346.44
0,2,"Close","High","Low","Moderate",2614.39
0,2,"Close","High","Low","Moderate",1200
1,2,"Close","High","Low","Moderate",4466.18
1,2,"Close","High","Low","Moderate",4162.84
1,2,"Close","High","Low","Moderate",2825.05
1,2,"Close","High","Low","Moderate",4719.83
1,2,"Close","High","Low","Moderate",3365
1,2,"Close","High","Low","Moderate",6353.35
1,2,"Close","High","Low","Moderate",3997.82
1,2,"Close","High","Low","Moderate",3092.36
1,2,"Close","High","Low","Moderate",5878.77
1,2,"Close","High","Low","Moderate",1200
1,2,"Close","High","Low","Moderate",3468.96
1,2,"Close","High","Low","Moderate",5148.66
1,2,"Close","High","Low","Moderate",3812.31
1,2,"Close","High","Low","Moderate",3774.75
1,2,"Close","High","Low","Moderate",4798.09
0,3,"Close","High","Low","Moderate",3468.18
0,3,"Close","High","Low","Moderate",4814.92
0,3,"Close","High","Low","Moderate",4898.83
0,3,"Close","High","Low","Moderate",5002.62
0,3,"Close","High","Low","Moderate",7132.65
0,3,"Close","High","Low","Moderate",4739.93
0,3,"Close","High","Low","Moderate",5301.79
0,3,"Close","High","Low","Moderate",4290.19
0,3,"Close","High","Low","Moderate",2894.08
0,3,"Close","High","Low","Moderate",8621
0,3,"Close","High","Low","Moderate",6619.71
0,3,"Close","High","Low","Moderate",5126.87
0,3,"Close","High","Low","Moderate",6369.02
0,3,"Close","High","Low","Moderate",5675.8
0,3,"Close","High","Low","Moderate",4925.52
1,3,"Close","High","Low","Moderate",4575.63
1,3,"Close","High","Low","Moderate",5363.18
1,3,"Close","High","Low","Moderate",3682.38
1,3,"Close","High","Low","Moderate",3325.46
1,3,"Close","High","Low","Moderate",3355.64
1,3,"Close","High","Low","Moderate",4716.97
1,3,"Close","High","Low","Moderate",5903.88
1,3,"Close","High","Low","Moderate",4382.06
1,3,"Close","High","Low","Moderate",7696.37
1,3,"Close","High","Low","Moderate",5128.78
1,3,"Close","High","Low","Moderate",4837.44
1,3,"Close","High","Low","Moderate",6307.05
1,3,"Close","High","Low","Moderate",5971.65
1,3,"Close","High","Low","Moderate",4305.34
1,3,"Close","High","Low","Moderate",7972.5
0,1,"Far","High","Low","Moderate",3174.44
0,1,"Far","High","Low","Moderate",4871.75
0,1,"Far","High","Low","Moderate",4034.43
0,1,"Far","High","Low","Moderate",4474.07
0,1,"Far","High","Low","Moderate",1285.66
0,1,"Far","High","Low","Moderate",1911.56
0,1,"Far","High","Low","Moderate",2614.98
0,1,"Far","High","Low","Moderate",1200
0,1,"Far","High","Low","Moderate",3884.7
0,1,"Far","High","Low","Moderate",3639.27
0,1,"Far","High","Low","Moderate",3123.93
0,1,"Far","High","Low","Moderate",1200
0,1,"Far","High","Low","Moderate",2293.95
0,1,"Far","High","Low","Moderate",4057.95
0,1,"Far","High","Low","Moderate",2092.89
1,1,"Far","High","Low","Moderate",3456.81
1,1,"Far","High","Low","Moderate",3811.36
1,1,"Far","High","Low","Moderate",5507.97
1,1,"Far","High","Low","Moderate",3638.84
1,1,"Far","High","Low","Moderate",2976.34
1,1,"Far","High","Low","Moderate",4231.04
1,1,"Far","High","Low","Moderate",2060.18
1,1,"Far","High","Low","Moderate",1200
1,1,"Far","High","Low","Moderate",3486.47
1,1,"Far","High","Low","Moderate",2246.16
1,1,"Far","High","Low","Moderate",2288.71
1,1,"Far","High","Low","Moderate",5903.46
1,1,"Far","High","Low","Moderate",4528.62
1,1,"Far","High","Low","Moderate",5047.07
1,1,"Far","High","Low","Moderate",6213.67
0,2,"Far","High","Low","Moderate",2275.5
0,2,"Far","High","Low","Moderate",3891.34
0,2,"Far","High","Low","Moderate",5665.48
0,2,"Far","High","Low","Moderate",4491.6
0,2,"Far","High","Low","Moderate",3127.91
0,2,"Far","High","Low","Moderate",3841.9
0,2,"Far","High","Low","Moderate",1938
0,2,"Far","High","Low","Moderate",5483.02
0,2,"Far","High","Low","Moderate",5307.28
0,2,"Far","High","Low","Moderate",2781.89
0,2,"Far","High","Low","Moderate",6359.75
0,2,"Far","High","Low","Moderate",6098.86
0,2,"Far","High","Low","Moderate",1501.84
0,2,"Far","High","Low","Moderate",6806.27
0,2,"Far","High","Low","Moderate",3512.91
1,2,"Far","High","Low","Moderate",6726.2
1,2,"Far","High","Low","Moderate",1592.91
1,2,"Far","High","Low","Moderate",4458.29
1,2,"Far","High","Low","Moderate",4665.52
1,2,"Far","High","Low","Moderate",3848.79
1,2,"Far","High","Low","Moderate",5230.55
1,2,"Far","High","Low","Moderate",2943.5
1,2,"Far","High","Low","Moderate",3929.65
1,2,"Far","High","Low","Moderate",2732.64
1,2,"Far","High","Low","Moderate",4702.97
1,2,"Far","High","Low","Moderate",4126.81
1,2,"Far","High","Low","Moderate",4342.92
1,2,"Far","High","Low","Moderate",5611.98
1,2,"Far","High","Low","Moderate",3635.6
1,2,"Far","High","Low","Moderate",3936.66
0,3,"Far","High","Low","Moderate",6242.44
0,3,"Far","High","Low","Moderate",5907.17
0,3,"Far","High","Low","Moderate",7736.21
0,3,"Far","High","Low","Moderate",7906.06
0,3,"Far","High","Low","Moderate",9512.77
0,3,"Far","High","Low","Moderate",5764.09
0,3,"Far","High","Low","Moderate",9119.74
0,3,"Far","High","Low","Moderate",6586.85
0,3,"Far","High","Low","Moderate",3021.51
0,3,"Far","High","Low","Moderate",3907.39
0,3,"Far","High","Low","Moderate",4331.88
0,3,"Far","High","Low","Moderate",4387.36
0,3,"Far","High","Low","Moderate",6662.25
0,3,"Far","High","Low","Moderate",9000.72
0,3,"Far","High","Low","Moderate",6732.27
1,3,"Far","High","Low","Moderate",6201.62
1,3,"Far","High","Low","Moderate",5558.4
1,3,"Far","High","Low","Moderate",9165.8
1,3,"Far","High","Low","Moderate",5864.62
1,3,"Far","High","Low","Moderate",8114.65
1,3,"Far","High","Low","Moderate",4772.57
1,3,"Far","High","Low","Moderate",5875.23
1,3,"Far","High","Low","Moderate",4401.87
1,3,"Far","High","Low","Moderate",5827.87
1,3,"Far","High","Low","Moderate",8685.47
1,3,"Far","High","Low","Moderate",6209.97
1,3,"Far","High","Low","Moderate",7865.52
1,3,"Far","High","Low","Moderate",3903.23
1,3,"Far","High","Low","Moderate",6253.17
1,3,"Far","High","Low","Moderate",6702.3
0,1,"Close","Low","Moderate","Moderate",2085.44
0,1,"Close","Low","Moderate","Moderate",4113.56
0,1,"Close","Low","Moderate","Moderate",1403.59
0,1,"Close","Low","Moderate","Moderate",3739.87
0,1,"Close","Low","Moderate","Moderate",3614.57
0,1,"Close","Low","Moderate","Moderate",4316.41
0,1,"Close","Low","Moderate","Moderate",4971.83
0,1,"Close","Low","Moderate","Moderate",4781.13
0,1,"Close","Low","Moderate","Moderate",5205.82
0,1,"Close","Low","Moderate","Moderate",3674.36
0,1,"Close","Low","Moderate","Moderate",1359.31
0,1,"Close","Low","Moderate","Moderate",4839.9
0,1,"Close","Low","Moderate","Moderate",6014.03
0,1,"Close","Low","Moderate","Moderate",3874.36
0,1,"Close","Low","Moderate","Moderate",2086.64
1,1,"Close","Low","Moderate","Moderate",4128.62
1,1,"Close","Low","Moderate","Moderate",2870.84
1,1,"Close","Low","Moderate","Moderate",3997.36
1,1,"Close","Low","Moderate","Moderate",4088.92
1,1,"Close","Low","Moderate","Moderate",1200
1,1,"Close","Low","Moderate","Moderate",6490.01
1,1,"Close","Low","Moderate","Moderate",4739.45
1,1,"Close","Low","Moderate","Moderate",4702.97
1,1,"Close","Low","Moderate","Moderate",2880.83
1,1,"Close","Low","Moderate","Moderate",2285.12
1,1,"Close","Low","Moderate","Moderate",5513.57
1,1,"Close","Low","Moderate","Moderate",1261.67
1,1,"Close","Low","Moderate","Moderate",5637.24
1,1,"Close","Low","Moderate","Moderate",1200
1,1,"Close","Low","Moderate","Moderate",4470.36
0,2,"Close","Low","Moderate","Moderate",2311.44
0,2,"Close","Low","Moderate","Moderate",2556.54
0,2,"Close","Low","Moderate","Moderate",2615.77
0,2,"Close","Low","Moderate","Moderate",4406.09
0,2,"Close","Low","Moderate","Moderate",6273.28
0,2,"Close","Low","Moderate","Moderate",4441.71
0,2,"Close","Low","Moderate","Moderate",5965.67
0,2,"Close","Low","Moderate","Moderate",4855.67
0,2,"Close","Low","Moderate","Moderate",1200
0,2,"Close","Low","Moderate","Moderate",4387.86
0,2,"Close","Low","Moderate","Moderate",2906.4
0,2,"Close","Low","Moderate","Moderate",5870.27
0,2,"Close","Low","Moderate","Moderate",1957.33
0,2,"Close","Low","Moderate","Moderate",2785.36
0,2,"Close","Low","Moderate","Moderate",3770.45
1,2,"Close","Low","Moderate","Moderate",6142.66
1,2,"Close","Low","Moderate","Moderate",4124.97
1,2,"Close","Low","Moderate","Moderate",6293.32
1,2,"Close","Low","Moderate","Moderate",5822.56
1,2,"Close","Low","Moderate","Moderate",5626.89
1,2,"Close","Low","Moderate","Moderate",1200
1,2,"Close","Low","Moderate","Moderate",4185.73
1,2,"Close","Low","Moderate","Moderate",4670.42
1,2,"Close","Low","Moderate","Moderate",6476.47
1,2,"Close","Low","Moderate","Moderate",4843.61
1,2,"Close","Low","Moderate","Moderate",5176.35
1,2,"Close","Low","Moderate","Moderate",5866.76
1,2,"Close","Low","Moderate","Moderate",5255.46
1,2,"Close","Low","Moderate","Moderate",3031.29
1,2,"Close","Low","Moderate","Moderate",1841.02
0,3,"Close","Low","Moderate","Moderate",5143.24
0,3,"Close","Low","Moderate","Moderate",3505.56
0,3,"Close","Low","Moderate","Moderate",4001.38
0,3,"Close","Low","Moderate","Moderate",6601.76
0,3,"Close","Low","Moderate","Moderate",6530.27
0,3,"Close","Low","Moderate","Moderate",4717.78
0,3,"Close","Low","Moderate","Moderate",6926.5
0,3,"Close","Low","Moderate","Moderate",5240.53
0,3,"Close","Low","Moderate","Moderate",7809.96
0,3,"Close","Low","Moderate","Moderate",4697.11
0,3,"Close","Low","Moderate","Moderate",7242.02
0,3,"Close","Low","Moderate","Moderate",4891.04
0,3,"Close","Low","Moderate","Moderate",6014.35
0,3,"Close","Low","Moderate","Moderate",3867.95
0,3,"Close","Low","Moderate","Moderate",4999.57
1,3,"Close","Low","Moderate","Moderate",9641.7
